date,product_id,category,region,price,quantity,discount,profit,month,day,weekend,stock_estimate,competitor_price
2017-09-02,FUR-TA-10004607,Furniture,West,118.264,2,0.2,-2.9566,9,2,1,41,164.264
2017-02-03,FUR-FU-10004597,Furniture,Central,22.2,1,0.6,-26.085,2,3,0,64,-0.8000000000000007
2017-11-11,FUR-FU-10004090,Furniture,South,17.784,5,0.2,14.4495,11,11,1,61,65.78399999999999
2017-09-17,FUR-CH-10003774,Furniture,Central,63.686,5,0.3,-77.333,9,17,1,60,96.686
2015-04-16,FUR-FU-10001468,Furniture,South,170.98,7,0.0,119.686,4,16,0,48,129.98
2015-04-16,FUR-BO-10001519,Furniture,South,58.14,9,0.0,125.5824,4,16,0,84,46.14
2017-11-11,FUR-FU-10001424,Furniture,West,8.73,4,0.0,11.8728,11,11,1,99,51.73
2014-09-15,FUR-FU-10002456,Furniture,East,7.28,2,0.0,6.2608,9,15,0,28,-35.72
2014-01-06,FUR-CH-10004063,Furniture,South,285.98,9,0.0,746.4078,1,6,0,33,274.98
2014-12-15,FUR-CH-10003774,Furniture,East,63.686,7,0.3,-108.2662,12,15,0,78,55.686
2015-12-19,FUR-TA-10003473,Furniture,East,263.291,4,0.3,-105.3164,12,19,1,48,219.291
2015-09-10,FUR-FU-10003799,Furniture,West,17.78,6,0.0,33.0708,9,10,0,29,8.780000000000001
2017-09-11,FUR-TA-10002855,Furniture,Central,102.43800000000002,5,0.3,-65.853,9,11,0,94,84.43800000000002
2017-07-14,FUR-FU-10003601,Furniture,West,92.23,3,0.0,49.8042,7,14,0,77,58.23
2017-07-14,FUR-FU-10002960,Furniture,West,6.28,3,0.0,7.9128,7,14,0,73,-25.72
2017-07-14,FUR-FU-10002937,Furniture,East,79.384,5,0.2,148.845,7,14,0,66,58.384
2016-09-05,FUR-CH-10004477,Furniture,East,42.623,2,0.3,-1.2178,9,5,0,55,27.623
2014-09-10,FUR-CH-10003973,Furniture,West,297.408,5,0.2,148.704,9,10,0,26,320.408
2017-09-26,FUR-FU-10003829,Furniture,West,3.08,3,0.0,2.9568,9,26,0,25,-20.92
2016-06-17,FUR-FU-10002298,Furniture,West,88.78399999999999,3,0.2,-13.3176,6,17,0,97,74.78399999999999
2016-06-17,FUR-CH-10004853,Furniture,West,120.784,4,0.2,54.3528,6,17,0,64,76.784
2017-02-25,FUR-CH-10002880,Furniture,South,98.392,2,0.2,-22.1382,2,25,1,84,125.392
2017-02-25,FUR-BO-10004709,Furniture,South,46.384,5,0.2,5.798,2,25,1,74,27.384
2017-12-03,FUR-FU-10000820,Furniture,Central,6.796,2,0.6,-14.2716,12,3,1,47,23.796
2017-12-02,FUR-BO-10003546,Furniture,West,30.294,8,0.7,-363.528,12,2,1,105,32.294
2017-12-02,FUR-FU-10001488,Furniture,West,84.784,6,0.2,0.0,12,2,1,35,80.784
2017-12-02,FUR-CH-10002335,Furniture,West,181.336,5,0.2,68.001,12,2,1,93,181.336
2016-09-05,FUR-FU-10004671,Furniture,Central,7.0680000000000005,3,0.6,-11.6622,9,5,0,26,26.068
2014-05-10,FUR-BO-10004467,Furniture,East,49.995,7,0.5,-216.9783,5,10,1,105,17.994999999999997
2014-11-01,FUR-FU-10003142,Furniture,East,5.28,6,0.0,9.8208,11,1,1,63,-33.72
2016-12-30,FUR-CH-10000454,Furniture,East,170.786,1,0.3,0.0,12,30,0,50,142.786
2016-09-03,FUR-BO-10003894,Furniture,Central,49.686,4,0.3,0.0,9,3,1,33,52.686
2016-01-30,FUR-CH-10001190,Furniture,West,108.792,4,0.2,-59.8356,1,30,1,30,117.792
2016-01-30,FUR-BO-10000468,Furniture,West,48.58,1,0.0,7.7728,1,30,1,88,43.58
2014-10-21,FUR-TA-10004607,Furniture,South,147.83,4,0.0,112.3508,10,21,0,27,153.83
2016-12-18,FUR-CH-10004997,Furniture,Central,187.98,3,0.0,112.788,12,18,1,25,204.98
2015-04-16,FUR-CH-10003968,Furniture,East,63.882,2,0.1,2.8392,4,16,0,87,25.882
2017-11-16,FUR-FU-10001196,Furniture,West,5.77,3,0.0,5.193,11,16,0,65,-27.23
2016-09-05,FUR-FU-10000260,Furniture,East,6.472,9,0.2,11.6496,9,5,0,45,27.472
2016-09-05,FUR-CH-10001146,Furniture,East,35.623,2,0.3,-19.3382,9,5,0,91,64.62299999999999
2016-09-05,FUR-CH-10000309,Furniture,East,295.757,3,0.3,-63.3765,9,5,0,67,309.757
2016-05-27,FUR-FU-10003247,Furniture,Central,8.392,3,0.6,-33.3582,5,27,0,53,-28.608
2016-05-27,FUR-FU-10002191,Furniture,Central,2.792,2,0.6,-1.6752,5,27,0,34,26.792
2015-08-24,FUR-FU-10000010,Furniture,East,4.97,3,0.0,4.6221,8,24,0,95,42.97
2017-10-27,FUR-TA-10001539,Furniture,West,189.576,1,0.2,9.4788,10,27,0,64,168.576
2014-11-25,FUR-CH-10002335,Furniture,West,181.336,4,0.2,54.4008,11,25,0,43,216.336
2015-05-23,FUR-FU-10003724,Furniture,Central,8.37,9,0.0,19.5858,5,23,1,73,48.37
2014-03-30,FUR-CH-10002304,Furniture,Central,18.186,7,0.3,-9.093,3,30,1,68,15.186
2017-12-29,FUR-CH-10002602,Furniture,South,150.98,8,0.0,314.0384,12,29,0,76,125.98
2017-12-29,FUR-CH-10004495,Furniture,South,300.98,1,0.0,87.2842,12,29,0,28,307.98
2017-12-29,FUR-CH-10001270,Furniture,South,86.25,3,0.0,77.625,12,29,0,100,47.25
2017-03-02,FUR-BO-10003660,Furniture,East,220.98,2,0.0,101.6508,3,2,0,49,195.98
2015-04-05,FUR-CH-10003973,Furniture,West,297.408,3,0.2,89.2224,4,5,1,70,344.408
2016-03-15,FUR-CH-10000309,Furniture,West,338.008,4,0.2,84.502,3,15,0,64,385.008
2015-12-27,FUR-TA-10004154,Furniture,East,172.11,9,0.4,-464.697,12,27,1,49,181.11
2015-11-30,FUR-FU-10002813,Furniture,West,20.24,4,0.0,29.1456,11,30,0,52,-29.76
2014-04-15,FUR-FU-10004091,Furniture,West,46.94,4,0.0,76.9816,4,15,0,55,89.94
2014-01-07,FUR-FU-10004864,Furniture,Central,25.576,3,0.6,-53.7096,1,7,0,53,0.575999999999997
2014-10-22,FUR-FU-10000193,Furniture,South,32.48,4,0.0,10.3936,10,22,0,82,6.479999999999997
2015-11-27,FUR-BO-10002916,Furniture,East,170.98,1,0.0,32.4862,11,27,0,56,158.98
2015-11-27,FUR-FU-10002506,Furniture,East,12.99,3,0.0,4.6764,11,27,0,69,23.99
2015-11-27,FUR-TA-10004619,Furniture,East,111.517,4,0.3,0.0,11,27,0,68,136.517
2014-12-31,FUR-BO-10000362,Furniture,East,170.98,2,0.0,78.6508,12,31,0,35,204.98
2014-12-31,FUR-CH-10004218,Furniture,East,100.98,6,0.0,151.47,12,31,0,41,77.98
2016-11-25,FUR-TA-10001095,Furniture,Central,174.29,9,0.0,329.4081,11,25,0,73,146.29
2017-07-15,FUR-TA-10004575,Furniture,South,290.98,3,0.0,157.1292,7,15,1,86,336.98
2016-03-22,FUR-CH-10004754,Furniture,West,23.984,7,0.2,14.6902,3,22,0,101,39.984
2017-12-14,FUR-TA-10003473,Furniture,East,263.291,2,0.3,-52.6582,12,14,0,99,237.291
2016-08-26,FUR-TA-10004147,Furniture,Central,111.96,4,0.0,98.5248,8,26,0,96,65.96
2017-10-28,FUR-FU-10001876,Furniture,South,25.984,3,0.2,15.5904,10,28,1,74,64.984
2015-09-10,FUR-CH-10003981,Furniture,Central,179.886,1,0.3,-2.5698,9,10,0,21,194.886
2017-06-13,FUR-CH-10003774,Furniture,West,72.784,4,0.2,-25.4744,6,13,0,102,79.784
2015-06-18,FUR-FU-10003464,Furniture,South,20.28,3,0.0,19.4688,6,18,0,74,63.28
2015-11-30,FUR-FU-10001546,Furniture,South,8.544,2,0.2,1.068,11,30,0,26,43.544
2017-11-13,FUR-FU-10004845,Furniture,East,51.65,3,0.0,30.99,11,13,0,52,54.65
2017-08-12,FUR-CH-10002331,Furniture,East,355.98,5,0.0,373.779,8,12,1,49,345.98
2016-11-04,FUR-TA-10002533,Furniture,South,87.63,10,0.4,-292.1,11,4,0,42,98.63
2016-05-17,FUR-FU-10004973,Furniture,Central,7.536,3,0.6,-10.1736,5,17,0,84,-1.4639999999999995
2017-03-24,FUR-CH-10003396,Furniture,East,69.282,3,0.1,2.3094,3,24,0,71,91.282
2014-03-24,FUR-FU-10002813,Furniture,West,20.24,2,0.0,14.5728,3,24,0,44,50.24
2016-02-14,FUR-TA-10002356,Furniture,East,183.477,3,0.3,-47.1798,2,14,1,47,210.477
2016-02-14,FUR-FU-10003274,Furniture,East,1.76,6,0.0,4.6464,2,14,1,98,19.76
2017-06-08,FUR-BO-10004834,Furniture,West,748.833,2,0.15,140.9568,6,8,0,82,705.833
2014-05-16,FUR-CH-10002439,Furniture,West,46.576,5,0.2,17.466,5,16,0,48,59.576
2015-02-03,FUR-CH-10004218,Furniture,East,90.882,1,0.1,15.147,2,3,0,22,104.882
2015-04-26,FUR-CH-10002017,Furniture,West,21.312,3,0.2,6.3936,4,26,1,45,1.3120000000000012
2015-04-13,FUR-TA-10002530,Furniture,West,120.784,2,0.2,-15.098,4,13,0,43,119.784
2015-09-25,FUR-CH-10004289,Furniture,West,76.784,4,0.2,-11.5176,9,25,0,57,116.784
2014-03-28,FUR-TA-10003954,Furniture,Central,296.18,4,0.0,106.6248,3,28,0,91,315.18
2017-07-21,FUR-TA-10001676,Furniture,Central,31.101,4,0.3,-21.3264,7,21,0,43,71.101
2016-02-27,FUR-FU-10004053,Furniture,Central,8.096,2,0.6,-6.8816,2,27,1,52,-35.904
2015-07-14,FUR-CH-10004287,Furniture,West,220.96,2,0.2,49.716,7,14,0,52,216.96
2015-07-14,FUR-BO-10001608,Furniture,West,21.294,6,0.7,-191.646,7,14,0,37,37.294
2016-10-03,FUR-CH-10004063,Furniture,West,228.784,4,0.2,102.9528,10,3,0,64,223.784
2016-11-29,FUR-FU-10003806,Furniture,Central,60.544,4,0.6,-302.72,11,29,0,71,29.544
2016-06-14,FUR-TA-10003392,Furniture,East,168.588,2,0.4,-118.0116,6,14,0,24,210.588
2017-12-03,FUR-FU-10004351,Furniture,West,7.792000000000001,3,0.2,7.0128,12,3,1,84,-25.208
2017-12-03,FUR-FU-10004270,Furniture,West,3.344,5,0.2,3.344,12,3,1,91,52.344
2017-12-03,FUR-FU-10004053,Furniture,West,16.192,1,0.2,4.6552,12,3,1,22,26.192
2016-12-25,FUR-FU-10003553,Furniture,South,68.77000000000001,5,0.0,137.54,12,25,1,90,48.77000000000001
2017-08-13,FUR-FU-10003268,Furniture,South,31.984,1,0.2,0.0,8,13,1,33,23.984
2017-08-13,FUR-CH-10002073,Furniture,South,211.824,2,0.2,47.6604,8,13,1,45,251.824
2016-12-03,FUR-TA-10004147,Furniture,West,89.568,3,0.2,6.7176,12,3,1,47,125.568
2016-12-03,FUR-BO-10001337,Furniture,West,102.833,2,0.15,-12.098,12,3,1,25,104.833
2016-04-28,FUR-FU-10001602,Furniture,Central,15.172,2,0.6,-31.8612,4,28,0,49,64.172
2015-11-20,FUR-CH-10002880,Furniture,East,86.093,4,0.3,-93.4724,11,20,0,48,115.093
2017-11-20,FUR-FU-10000820,Furniture,East,16.99,3,0.0,9.1746,11,20,0,78,38.99
2017-07-25,FUR-TA-10004767,Furniture,Central,49.686,6,0.3,-4.2588,7,25,0,69,24.686
2016-07-15,FUR-CH-10004886,Furniture,West,76.76,3,0.2,23.028,7,15,0,83,117.76
2016-12-14,FUR-CH-10001146,Furniture,West,40.712,2,0.2,-9.1602,12,14,0,57,59.712
2014-03-01,FUR-CH-10001270,Furniture,Central,60.375,6,0.3,0.0,3,1,1,74,84.375
2014-03-01,FUR-FU-10001095,Furniture,Central,10.592,6,0.6,-34.9536,3,1,1,75,15.592
2017-10-05,FUR-CH-10001190,Furniture,West,108.792,4,0.2,-59.8356,10,5,0,88,63.792
2017-10-05,FUR-FU-10004666,Furniture,West,14.580000000000002,5,0.0,26.973,10,5,0,65,58.58
2017-10-05,FUR-TA-10004086,Furniture,West,68.784,3,0.2,5.1588,10,5,0,82,29.78400000000001
2016-10-10,FUR-BO-10001567,Furniture,West,30.294,3,0.7,-190.8522,10,10,0,86,68.294
2016-10-10,FUR-CH-10004853,Furniture,West,120.784,1,0.2,13.5882,10,10,0,43,104.784
2015-08-16,FUR-FU-10001488,Furniture,East,84.784,3,0.2,0.0,8,16,1,73,63.784000000000006
2014-09-10,FUR-FU-10001986,Furniture,East,50.98,5,0.0,76.47,9,10,0,54,6.980000000000004
2015-11-20,FUR-BO-10002268,Furniture,West,24.294,6,0.7,-247.7988,11,20,0,66,-7.705999999999999
2017-11-03,FUR-TA-10001095,Furniture,West,139.432,12,0.2,20.9148,11,3,0,69,93.432
2014-05-04,FUR-FU-10001852,Furniture,West,1.74,7,0.0,3.8976,5,4,1,62,24.74
2014-12-01,FUR-FU-10003878,Furniture,East,15.28,3,0.0,15.5856,12,1,0,36,16.28
2014-12-01,FUR-FU-10002268,Furniture,East,4.91,2,0.0,3.2406,12,1,0,95,-2.09
2015-11-17,FUR-CH-10002073,Furniture,Central,264.78000000000003,5,0.0,383.931,11,17,0,40,248.78000000000003
2017-05-25,FUR-FU-10000732,Furniture,East,6.28,3,0.0,6.0288,5,25,0,45,10.28
2014-09-09,FUR-FU-10002501,Furniture,East,10.112,6,0.2,12.8928,9,9,0,102,-12.888
2014-07-21,FUR-CH-10004997,Furniture,Central,131.58599999999998,5,0.3,-93.99,7,21,0,93,177.58599999999998
2015-09-11,FUR-FU-10000277,Furniture,East,105.34,2,0.0,50.5632,9,11,0,31,149.34
2016-01-07,FUR-FU-10004270,Furniture,Central,7.692,3,0.6,-10.9611,1,7,0,26,32.692
2015-06-25,FUR-FU-10004587,Furniture,Central,8.376,9,0.6,-20.7306,6,25,0,76,48.376
2017-06-30,FUR-BO-10003966,Furniture,West,145.333,3,0.15,5.1294,6,30,0,66,108.333
2017-08-21,FUR-CH-10004698,Furniture,West,64.784,6,0.2,38.8704,8,21,0,87,50.784000000000006
2017-03-11,FUR-FU-10001379,Furniture,East,26.72,1,0.0,11.7568,3,11,1,100,65.72
2014-09-26,FUR-FU-10001095,Furniture,East,21.184,1,0.2,4.7664,9,26,0,81,-12.816
2015-08-28,FUR-BO-10004695,Furniture,West,153.833,2,0.15,28.9568,8,28,0,99,167.833
2015-08-28,FUR-FU-10003981,Furniture,West,2.08,2,0.0,1.7472,8,28,0,76,-23.92
2015-10-20,FUR-FU-10001731,Furniture,West,2.67,6,0.0,6.0876,10,20,0,48,2.67
2017-01-01,FUR-FU-10002116,Furniture,Central,28.284,5,0.6,-187.3815,1,1,1,26,46.284
2017-01-01,FUR-CH-10003199,Furniture,Central,77.686,4,0.3,-26.6352,1,1,1,97,27.686000000000007
2015-06-23,FUR-FU-10000794,Furniture,South,9.14,3,0.0,9.3228,6,23,0,67,-32.86
2016-10-20,FUR-FU-10000246,Furniture,South,12.22,5,0.0,18.33,10,20,0,32,38.22
2017-07-27,FUR-FU-10001940,Furniture,West,7.96,3,0.0,10.5072,7,27,0,85,-12.04
2017-02-17,FUR-BO-10001601,Furniture,Central,89.0664,1,0.32,-17.0274,2,17,0,38,99.0664
2017-12-08,FUR-CH-10003396,Furniture,East,53.886,4,0.3,-58.5048,12,8,0,48,74.886
2017-11-18,FUR-CH-10000422,Furniture,Central,63.693,2,0.3,-25.4772,11,18,1,65,92.693
2016-12-01,FUR-CH-10002647,Furniture,Central,49.686,5,0.3,-17.745,12,1,0,54,95.686
2016-12-01,FUR-CH-10004477,Furniture,Central,42.623,2,0.3,-1.2178,12,1,0,29,-7.377000000000002
2017-08-29,FUR-FU-10003374,Furniture,West,49.34,3,0.0,41.4456,8,29,0,86,97.34
2017-07-22,FUR-CH-10004997,Furniture,Central,131.586,4,0.3,-75.192,7,22,1,76,126.586
2016-11-11,FUR-FU-10001934,Furniture,West,20.98,2,0.0,10.9096,11,11,0,36,39.98
2016-11-11,FUR-CH-10004997,Furniture,West,150.384,3,0.2,0.0,11,11,0,75,133.384
2017-09-07,FUR-CH-10004860,Furniture,West,80.784,2,0.2,-28.2744,9,7,0,63,87.784
2017-08-26,FUR-FU-10000222,Furniture,Central,12.992,5,0.6,-43.848,8,26,1,66,-29.008000000000003
2015-10-08,FUR-FU-10003708,Furniture,Central,24.26,3,0.6,-70.9605,10,8,0,33,-12.739999999999998
2016-08-12,FUR-TA-10002533,Furniture,South,80.3275,7,0.45,-255.5875,8,12,0,87,117.3275
2014-11-09,FUR-FU-10004091,Furniture,East,6.28,9,0.0,21.4776,11,9,1,48,25.28
2016-02-05,FUR-TA-10001095,Furniture,West,139.432,4,0.2,6.9716,2,5,0,46,119.432
2014-01-26,FUR-BO-10004409,Furniture,Central,70.98,2,0.0,39.7488,1,26,1,77,42.98
2016-10-04,FUR-TA-10002622,Furniture,East,119.686,2,0.3,-23.9372,10,4,0,57,133.686
2016-02-16,FUR-CH-10001545,Furniture,East,113.98,2,0.0,36.4736,2,16,0,52,83.98
2015-11-02,FUR-FU-10004909,Furniture,West,16.16,6,0.0,33.936,11,2,0,55,5.16
2015-11-02,FUR-BO-10004357,Furniture,West,170.833,3,0.15,-30.147,11,2,0,61,207.833
2016-07-31,FUR-TA-10002774,Furniture,West,123.304,7,0.2,-32.3673,7,31,1,40,147.304
2017-11-06,FUR-TA-10004575,Furniture,West,290.98,7,0.0,366.6348,11,6,0,59,286.98
2017-11-06,FUR-CH-10003312,Furniture,West,224.784,2,0.2,-73.0548,11,6,0,47,268.784
2015-08-02,FUR-TA-10003469,Furniture,West,69.375,4,0.5,-188.7,8,2,1,54,63.375
2015-11-21,FUR-TA-10002958,Furniture,East,156.588,8,0.4,-480.2032,11,21,1,106,196.588
2017-05-18,FUR-FU-10004973,Furniture,Central,7.536,3,0.6,-10.1736,5,18,0,96,-10.464
2017-05-18,FUR-FU-10001918,Furniture,Central,1.892,1,0.6,-0.9933,5,18,0,60,-33.108
2015-09-13,FUR-CH-10003817,Furniture,Central,42.518,4,0.3,-12.148,9,13,1,49,82.518
2017-11-17,FUR-FU-10004091,Furniture,East,46.94,4,0.0,76.9816,11,17,0,71,-1.0600000000000025
2015-11-30,FUR-FU-10000576,Furniture,South,167.872,2,0.2,25.1808,11,30,0,76,153.872
2015-11-08,FUR-FU-10002240,Furniture,East,3.94,3,0.0,4.728,11,8,1,99,39.94
2015-11-08,FUR-CH-10003746,Furniture,East,288.882,2,0.1,115.5528,11,8,1,25,278.882
2015-04-26,FUR-TA-10000577,Furniture,South,191.5155,1,0.45,-76.6062,4,26,1,27,161.5155
2016-11-07,FUR-FU-10002030,Furniture,Central,8.892,5,0.6,-17.784,11,7,0,92,27.892
2014-10-03,FUR-FU-10000758,Furniture,Central,10.592,3,0.6,-19.0656,10,3,0,32,-22.408
2016-04-04,FUR-FU-10000723,Furniture,East,41.32,2,0.0,7.4376,4,4,0,41,55.32
2016-06-30,FUR-BO-10004695,Furniture,South,180.98,7,0.0,291.3778,6,30,0,35,197.98
2017-05-01,FUR-TA-10001889,Furniture,South,233.3155,4,0.45,-458.1468,5,1,0,33,232.3155
2017-05-01,FUR-CH-10002024,Furniture,South,560.784,5,0.2,0.0,5,1,0,41,517.784
2017-10-20,FUR-FU-10000175,Furniture,South,10.984,4,0.2,6.0412,10,20,0,96,43.984
2014-08-12,FUR-FU-10002878,Furniture,West,28.48,3,0.0,31.6128,8,12,0,26,22.48
2015-03-05,FUR-FU-10000023,Furniture,Central,2.356,2,0.6,-1.8848,3,5,0,31,41.356
2017-01-30,FUR-TA-10003469,Furniture,Central,69.375,1,0.5,-47.175,1,30,0,38,85.375
2016-12-25,FUR-CH-10002331,Furniture,East,320.382,8,0.1,313.2624,12,25,1,60,347.382
2016-10-20,FUR-CH-10001802,Furniture,West,96.784,4,0.2,4.8392,10,20,0,77,46.784000000000006
2017-05-09,FUR-CH-10001270,Furniture,South,69.0,3,0.2,25.875,5,9,0,78,24.0
2015-12-21,FUR-FU-10003039,Furniture,Central,17.252,3,0.6,-33.6414,12,21,0,89,61.252
2015-07-05,FUR-FU-10003829,Furniture,South,2.464,2,0.2,0.7392,7,5,1,85,-39.536
2017-07-26,FUR-CH-10000665,Furniture,West,120.784,3,0.2,45.294,7,26,0,59,110.784
2017-11-03,FUR-TA-10001086,Furniture,West,121.592,4,0.2,36.4776,11,3,0,80,120.592
2014-03-01,FUR-TA-10001866,Furniture,Central,125.503,3,0.3,-43.0296,3,1,1,90,118.503
2017-01-26,FUR-FU-10002157,Furniture,South,15.68,4,0.0,24.4608,1,26,0,78,47.68
2014-07-12,FUR-CH-10002126,Furniture,Central,170.78599999999997,3,0.3,-14.6388,7,12,1,93,213.786
2016-03-09,FUR-CH-10002647,Furniture,East,70.97999999999999,5,0.0,88.725,3,9,0,88,110.98
2017-04-13,FUR-CH-10003774,Furniture,West,72.784,6,0.2,-38.2116,4,13,0,97,59.784000000000006
2014-03-21,FUR-FU-10001473,Furniture,South,10.984,3,0.2,6.5904,3,21,0,55,-10.016
2014-03-21,FUR-CH-10000422,Furniture,South,72.792,3,0.2,-10.9188,3,21,0,86,41.792
2015-04-30,FUR-FU-10002960,Furniture,East,6.279999999999999,5,0.0,13.188,4,30,0,78,37.28
2015-04-30,FUR-FU-10002445,Furniture,East,9.48,1,0.0,3.792,4,30,0,90,2.4800000000000004
2015-04-30,FUR-FU-10001025,Furniture,East,4.86,5,0.0,10.449,4,30,0,37,39.86
2017-05-03,FUR-FU-10004245,Furniture,East,16.224,2,0.2,7.3008,5,3,0,78,44.224
2017-05-03,FUR-TA-10003748,Furniture,East,74.694,5,0.4,-112.041,5,3,0,40,36.694
2016-08-26,FUR-FU-10000308,Furniture,South,62.18,3,0.0,41.0388,8,26,0,98,69.18
2017-01-02,FUR-TA-10002958,Furniture,Central,182.686,5,0.3,-169.637,1,2,0,31,171.68599999999998
2016-06-11,FUR-TA-10003473,Furniture,West,300.904,3,0.2,33.8517,6,11,1,76,257.904
2016-10-17,FUR-BO-10003894,Furniture,West,60.333,2,0.15,21.294,10,17,0,94,17.333
2016-11-24,FUR-FU-10003535,Furniture,West,27.42,3,0.0,33.7266,11,24,0,64,-7.579999999999998
2016-02-08,FUR-CH-10001270,Furniture,Central,60.375,4,0.3,0.0,2,8,0,59,51.375
2017-12-23,FUR-FU-10001473,Furniture,East,13.73,2,0.0,9.8856,12,23,1,47,-2.27
2016-12-01,FUR-FU-10002045,Furniture,East,22.23,5,0.0,48.906,12,1,0,35,30.23
2016-12-01,FUR-TA-10001095,Furniture,East,122.003,3,0.3,-47.0583,12,1,0,27,137.003
2017-11-02,FUR-CH-10001973,Furniture,East,77.686,2,0.3,-35.5136,11,2,0,90,61.68600000000001
2015-12-05,FUR-CH-10003535,Furniture,East,54.882,3,0.1,12.8058,12,5,1,94,58.882
2017-07-08,FUR-FU-10003247,Furniture,East,20.98,4,0.0,5.8744,7,8,1,47,18.98
2017-07-08,FUR-FU-10001057,Furniture,East,19.99,2,0.0,9.1954,7,8,1,93,28.99
2016-11-15,FUR-TA-10001768,Furniture,South,157.506,4,0.4,-199.5076,11,15,0,39,204.506
2017-03-10,FUR-TA-10002228,Furniture,Central,233.352,4,0.3,-173.3472,3,10,0,99,226.352
2017-05-09,FUR-TA-10004154,Furniture,West,286.85,1,0.0,63.107,5,9,0,79,276.85
2017-10-12,FUR-FU-10004053,Furniture,East,20.24,2,0.0,17.4064,10,12,0,57,46.24
2017-10-12,FUR-BO-10003404,Furniture,East,430.98,5,0.0,129.294,10,12,0,62,469.98
2016-12-19,FUR-FU-10004904,Furniture,East,60.784000000000006,5,0.2,-30.392,12,19,0,98,86.784
2017-11-08,FUR-FU-10003535,Furniture,East,27.42,10,0.0,112.422,11,8,0,66,44.42
2014-09-14,FUR-FU-10000550,Furniture,Central,1.992,5,0.6,-6.723,9,14,1,94,46.992
2017-10-23,FUR-TA-10001039,Furniture,East,60.186,4,0.3,-13.7568,10,23,0,92,77.186
2017-10-23,FUR-FU-10004963,Furniture,East,8.75,4,0.0,14.7,10,23,0,71,35.75
2017-10-23,FUR-FU-10000277,Furniture,East,105.34,2,0.0,50.5632,10,23,0,50,108.34
2017-10-23,FUR-TA-10004915,Furniture,East,212.632,3,0.3,-127.5792,10,23,0,73,224.632
2016-04-18,FUR-CH-10002880,Furniture,Central,86.093,4,0.3,-93.4724,4,18,0,31,48.093
2016-04-18,FUR-FU-10004748,Furniture,Central,25.576,5,0.6,-67.137,4,18,0,74,47.576
2017-05-28,FUR-CH-10001146,Furniture,Central,35.623,3,0.3,-29.0073,5,28,1,65,51.623
2016-11-11,FUR-TA-10001950,Furniture,Central,446.49,6,0.0,241.1046,11,11,0,54,431.49
2017-04-23,FUR-BO-10001972,Furniture,South,96.784,4,0.2,-14.5176,4,23,1,81,115.784
2017-04-23,FUR-FU-10000193,Furniture,South,25.984,3,0.2,-11.6928,4,23,1,47,-16.016000000000002
2017-09-24,FUR-FU-10002759,Furniture,West,19.98,10,0.0,71.928,9,24,1,109,-19.02
2016-02-02,FUR-FU-10001731,Furniture,South,2.6700000000000004,7,0.0,7.1022,2,2,0,84,-4.33
2015-03-01,FUR-CH-10003396,Furniture,West,61.584,3,0.2,-20.7846,3,1,1,78,64.584
2016-05-02,FUR-CH-10003298,Furniture,Central,91.686,4,0.3,-110.0232,5,2,0,66,124.686
2016-02-02,FUR-FU-10003601,Furniture,Central,36.892,2,0.6,-77.4732,2,2,0,82,-5.107999999999997
2017-06-04,FUR-FU-10002501,Furniture,Central,5.056,6,0.6,-17.4432,6,4,1,73,46.056
2017-12-04,FUR-FU-10002506,Furniture,East,12.99,1,0.0,1.5588,12,4,0,85,15.99
2017-12-04,FUR-CH-10003817,Furniture,East,60.74,3,0.0,45.555,12,4,0,35,42.74
2017-12-04,FUR-CH-10004860,Furniture,East,100.98,3,0.0,18.1764,12,4,0,80,141.98000000000002
2016-01-11,FUR-FU-10002268,Furniture,East,3.928,14,0.2,8.9362,1,11,0,62,-37.072
2017-03-16,FUR-FU-10003424,Furniture,East,8.544,6,0.2,7.6896,3,16,0,61,22.544
2017-11-10,FUR-CH-10001714,Furniture,West,120.712,2,0.2,-36.2136,11,10,0,59,103.712
2016-11-30,FUR-CH-10000513,Furniture,Central,129.99,3,0.0,35.0973,11,30,0,70,128.99
2015-12-22,FUR-CH-10001270,Furniture,East,60.375,7,0.3,0.0,12,22,0,70,34.375
2016-03-27,FUR-FU-10004053,Furniture,South,20.24,1,0.0,8.7032,3,27,1,69,50.24
2016-03-27,FUR-FU-10003731,Furniture,South,9.98,4,0.0,11.1776,3,27,1,46,41.98
2015-09-11,FUR-FU-10000073,Furniture,West,6.16,4,0.2,4.004,9,11,0,57,18.16
2016-12-09,FUR-TA-10002530,Furniture,South,150.98,7,0.0,158.529,12,9,0,51,160.98
2016-12-23,FUR-FU-10000206,Furniture,Central,1.164,2,0.6,-0.7566,12,23,0,34,7.164
2016-04-02,FUR-CH-10000847,Furniture,Central,290.98,5,0.0,378.274,4,2,1,101,244.98
2017-04-30,FUR-FU-10000747,Furniture,South,36.784,6,0.2,-8.2764,4,30,1,60,-4.216000000000001
2017-07-03,FUR-FU-10004188,Furniture,East,102.3,1,0.0,26.598,7,3,0,91,89.3
2017-12-22,FUR-TA-10004915,Furniture,Central,303.76,2,0.0,97.2032,12,22,0,83,303.76
2014-05-20,FUR-FU-10003489,Furniture,Central,3.4440000000000004,3,0.6,-5.9409,5,20,0,62,21.444
2017-04-23,FUR-FU-10001025,Furniture,West,3.888,3,0.2,3.3534,4,23,1,53,16.887999999999998
2014-06-04,FUR-FU-10002878,Furniture,East,28.48,2,0.0,21.0752,6,4,0,101,55.48
